House_ID,Location,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price_USD,Property_Type,Floor,Distance_to_CityCenter_km
31887,Los Angeles,4712,7,5,3,1954,1568387,Townhouse,,15.91
31888,San Francisco,1979,2,5,3,1965,1056519,Bungalow,,16.85
31889,Boston,4955,6,2,3,1967,1517835,Townhouse,,43.91
31890,Los Angeles,5649,6,5,1,1978,1721840,Apartment,28.0,12.03
31891,San Francisco,2872,7,2,1,2006,1370305,Villa,,17.2
31892,San Francisco,2443,3,2,1,1977,1074534,Bungalow,,4.36
31893,Los Angeles,8765,3,4,1,1968,2945706,Townhouse,,47.74
31894,San Francisco,5574,4,4,0,1993,2628034,Apartment,8.0,11.65
31895,San Francisco,4403,6,1,2,1970,2162224,Villa,,26.2
31896,San Francisco,1942,5,1,1,1958,790944,Townhouse,,23.97
31897,Houston,4489,5,1,3,2001,848471,Townhouse,,26.02
31898,Miami,5402,6,3,2,1965,1650505,Bungalow,,34.99
31899,San Francisco,9978,6,5,0,1970,3787256,Villa,,7.58
31900,Miami,1050,1,1,3,1973,334071,Bungalow,,32.04
31901,Seattle,3261,6,2,3,1979,1044598,Bungalow,,8.33
31902,Miami,8470,4,3,2,2019,2216666,Townhouse,,24.48
31903,Seattle,5880,3,5,2,1969,2163939,Bungalow,,17.3
31904,Houston,1323,7,1,3,1969,305215,Townhouse,,4.65
31905,Miami,1606,6,5,0,2011,523910,Villa,,7.44
31906,Chicago,2719,3,1,0,1966,734657,Villa,,3.12
31907,New York,861,3,2,0,1990,340995,Townhouse,,11.44
31908,Houston,6917,7,4,1,1975,1226504,Townhouse,,34.26
31909,New York,5095,4,5,3,1980,2009139,Townhouse,,40.7
31910,Chicago,8120,4,4,1,1982,1628279,Villa,,49.97
31911,Los Angeles,3457,1,4,3,1986,1343646,Townhouse,,8.76
31912,Los Angeles,7586,2,2,1,2018,2471285,Bungalow,,5.13
31913,San Francisco,9768,4,4,3,2008,4624322,Townhouse,,41.53
31914,Boston,6837,3,5,2,1993,2803081,Bungalow,,33.52
31915,Los Angeles,963,4,3,3,1982,303108,Villa,,23.89
31916,Houston,1878,2,5,0,1996,342684,Townhouse,,40.99
31917,Los Angeles,8007,4,1,1,1958,2849406,Villa,,15.6
31918,Houston,6049,3,1,3,1985,1165649,Townhouse,,49.13
31919,Houston,8324,1,1,0,1981,1825547,Townhouse,,23.93
31920,New York,8135,4,5,1,2010,3226733,Villa,,33.66
31921,Los Angeles,2295,3,5,2,2002,675947,Villa,,10.84
31922,Miami,1294,4,4,0,2008,430019,Bungalow,,5.46
31923,Seattle,3567,1,4,2,1989,951871,Bungalow,,1.71
31924,Los Angeles,9991,7,5,0,1965,3009080,Villa,,29.09
31925,Los Angeles,1224,5,3,0,2006,434418,Bungalow,,45.39
31926,Los Angeles,1732,3,2,2,1982,595824,Apartment,24.0,30.97
31927,San Francisco,8018,3,4,0,2003,2900739,Townhouse,,6.7
31928,Miami,1039,4,4,1,1957,323980,Bungalow,,17.29
31929,Miami,7499,5,5,0,2012,1897975,Bungalow,,22.3
31930,Houston,608,7,3,2,2014,117349,Apartment,38.0,41.6
31931,Miami,2571,3,4,3,2005,757537,Bungalow,,2.36
31932,Houston,5094,3,1,3,2016,1038577,Bungalow,,4.4
31933,Seattle,2919,5,1,3,1950,770043,Villa,,28.41
31934,New York,1688,4,4,2,2012,580950,Villa,,14.21
31935,Houston,7040,6,5,0,2018,1130249,Townhouse,,1.78
31936,Los Angeles,8094,3,5,1,1990,2764405,Bungalow,,39.38
31937,Chicago,7740,3,5,3,1982,1959163,Townhouse,,3.89
31938,Boston,8741,1,3,2,1999,3808122,Bungalow,,22.33
31939,Chicago,4194,2,1,2,1977,1068336,Apartment,32.0,23.92
31940,San Francisco,570,3,2,0,1971,235229,Bungalow,,48.81
31941,Los Angeles,9183,3,4,3,1983,3091966,Townhouse,,5.63
31942,Boston,973,6,3,3,1983,377988,Villa,,46.07
31943,Houston,5820,3,3,3,1974,1326932,Apartment,47.0,26.73
31944,Los Angeles,9160,6,5,1,1969,3228234,Villa,,39.49
31945,Boston,1960,1,4,0,1968,759780,Apartment,43.0,41.31
31946,San Francisco,4809,5,3,1,1954,2472777,Townhouse,,26.2
31947,Miami,4742,2,1,0,2003,1313945,Villa,,48.88
31948,Houston,7025,1,2,1,2013,1270633,Bungalow,,37.01
31949,Seattle,1939,2,4,1,1996,609759,Townhouse,,15.81
31950,Los Angeles,1528,4,3,0,1980,439035,Villa,,19.56
31951,Miami,9535,3,3,2,1994,3397449,Villa,,23.24
31952,Boston,9563,5,1,1,1950,2972544,Villa,,21.18
31953,San Francisco,3397,2,4,0,1956,1670498,Townhouse,,43.4
31954,Miami,5626,6,3,3,2017,1504939,Townhouse,,20.25
31955,Houston,1222,6,2,3,1995,220986,Villa,,26.07
31956,San Francisco,3900,3,2,3,1969,1508802,Bungalow,,39.62
31957,San Francisco,3811,7,2,2,2008,1846551,Apartment,1.0,35.64
31958,San Francisco,3374,7,4,1,1982,1580483,Bungalow,,38.89
31959,Boston,2551,5,2,2,1955,814588,Townhouse,,17.34
31960,New York,6749,3,5,0,1965,2997490,Apartment,45.0,23.18
31961,San Francisco,7190,6,2,1,1996,3824626,Townhouse,,40.74
31962,New York,8651,3,4,2,1967,3864990,Apartment,19.0,23.81
31963,Miami,7199,5,1,3,2002,2057661,Townhouse,,20.92
31964,Seattle,9978,3,5,3,1977,3263002,Villa,,14.77
31965,New York,7946,6,3,2,1969,2718270,Apartment,48.0,9.31
31966,Miami,9268,4,2,2,1951,2359961,Apartment,47.0,6.8
31967,New York,6987,1,1,0,2022,3063571,Townhouse,,36.85
31968,Miami,9479,2,5,0,2022,3106386,Apartment,47.0,42.3
31969,Miami,8146,7,3,1,1960,2668435,Villa,,32.93
31970,Boston,2388,5,3,3,1967,895713,Townhouse,,19.14
31971,Seattle,8855,1,2,3,1966,2748359,Apartment,10.0,3.65
31972,San Francisco,9093,2,3,0,1993,4504548,Villa,,26.7
31973,Seattle,3032,5,2,3,1994,1022153,Bungalow,,28.13
31974,Seattle,9044,5,2,0,2000,3028542,Apartment,23.0,22.35
31975,San Francisco,1172,4,5,0,2013,553698,Bungalow,,21.09
31976,Miami,3653,5,1,2,1967,1090174,Townhouse,,15.37
31977,San Francisco,764,4,5,1,1958,362629,Bungalow,,23.48
31978,Miami,1565,2,5,2,1966,468638,Apartment,8.0,14.4
31979,San Francisco,7634,3,4,0,1970,3606814,Townhouse,,36.29
31980,Boston,706,6,4,0,1973,220312,Apartment,26.0,3.96
31981,Chicago,6263,4,2,0,1980,1543786,Apartment,20.0,33.8
31982,New York,4001,3,1,0,2019,1547645,Townhouse,,27.92
31983,Seattle,6362,3,3,1,1998,2352147,Bungalow,,20.83
31984,Miami,6715,5,1,2,1979,2056402,Townhouse,,28.6
31985,Los Angeles,9099,1,3,1,1972,3109336,Bungalow,,4.06
31986,San Francisco,3256,3,2,1,2020,1680466,Apartment,19.0,46.74
31987,San Francisco,8970,7,1,2,2021,3779183,Apartment,16.0,7.31
31988,Houston,7774,1,5,2,1993,1639591,Townhouse,,49.2
31989,Los Angeles,2389,4,4,3,2000,927657,Apartment,17.0,34.35
31990,Los Angeles,8322,7,3,2,1990,3088908,Apartment,27.0,22.51
31991,Boston,8742,3,2,3,1998,3799660,Bungalow,,28.45
31992,Seattle,5742,7,2,1,1989,1998431,Apartment,14.0,40.15
31993,Chicago,5026,3,5,1,1964,1152652,Bungalow,,29.8
31994,New York,9015,3,2,2,2012,3916158,Bungalow,,28.2
31995,Chicago,4513,1,1,1,1974,1081096,Townhouse,,0.8
31996,New York,6459,4,4,3,1995,2886193,Bungalow,,2.86
31997,Miami,2304,1,1,3,2010,632726,Villa,,17.44
31998,Seattle,8345,2,1,3,1994,2506040,Bungalow,,49.9
31999,Chicago,1944,7,5,1,1966,569533,Townhouse,,9.15
32000,Houston,2278,2,5,0,2012,539682,Townhouse,,16.2
32001,New York,3038,6,3,1,1967,1344785,Villa,,33.72
32002,Chicago,8303,5,2,0,2023,2416085,Townhouse,,7.74
32003,Seattle,5836,3,3,0,1965,1799960,Townhouse,,4.16
32004,Houston,6620,2,5,1,1981,1301769,Apartment,22.0,34.38
32005,Seattle,6029,2,3,0,1965,1580775,Apartment,10.0,10.6
32006,Los Angeles,6131,6,4,2,2022,2039975,Apartment,11.0,17.87
32007,San Francisco,7857,1,1,2,1980,3520384,Apartment,4.0,25.8
32008,Miami,6440,4,5,1,1980,1809659,Villa,,15.92
32009,Boston,9654,3,2,1,2012,3732956,Apartment,23.0,33.67
32010,Seattle,1829,3,5,2,1968,522666,Apartment,42.0,14.53
32011,Miami,4702,5,5,2,1951,1288494,Bungalow,,27.91
32012,Seattle,6288,4,1,1,1988,2275746,Bungalow,,26.97
32013,Los Angeles,1748,3,2,1,1954,544561,Villa,,30.38
32014,Seattle,559,1,3,1,1989,202153,Townhouse,,34.21
32015,Seattle,7015,3,2,0,1952,2454482,Apartment,20.0,11.61
32016,Chicago,3713,2,3,0,1995,912896,Bungalow,,40.23
32017,San Francisco,617,3,3,0,1998,254353,Villa,,5.93
32018,Los Angeles,7323,2,5,3,1979,2809018,Townhouse,,3.45
32019,Houston,7859,4,5,3,1956,1368059,Townhouse,,14.93
32020,San Francisco,785,7,5,2,1957,292902,Bungalow,,48.89
32021,New York,8710,2,1,3,1981,2973724,Villa,,12.28
32022,Chicago,1505,4,5,0,1991,314832,Townhouse,,5.78
32023,San Francisco,7245,7,3,2,2014,3892804,Bungalow,,25.21
32024,New York,4193,6,5,3,1960,1348504,Bungalow,,46.67
32025,Los Angeles,6189,7,2,3,1967,2312623,Apartment,18.0,39.26
32026,Seattle,5609,5,4,2,1957,1790305,Apartment,27.0,32.74
32027,Miami,4711,7,2,2,1997,1151152,Townhouse,,9.64
32028,San Francisco,7707,2,1,0,1988,3075448,Villa,,43.59
32029,San Francisco,8812,4,1,3,2019,3349723,Bungalow,,29.42
32030,New York,7007,1,5,2,2014,2603804,Apartment,41.0,42.84
32031,Boston,5266,4,1,1,1964,1687377,Villa,,5.89
32032,New York,3970,5,3,3,2009,1355347,Villa,,10.56
32033,Miami,3093,2,3,2,1977,774992,Villa,,10.18
32034,New York,6449,1,2,0,1973,2864458,Apartment,19.0,4.05
32035,New York,6973,4,3,3,2014,3212828,Villa,,29.57
32036,San Francisco,5836,2,4,3,1968,3007824,Apartment,45.0,36.71
32037,Miami,4763,5,1,2,1986,1174171,Villa,,24.73
32038,Miami,3079,3,1,1,1968,1047477,Apartment,28.0,39.07
32039,Seattle,9824,6,4,0,2015,3672579,Bungalow,,10.46
32040,San Francisco,698,5,2,1,1984,259046,Bungalow,,2.33
32041,Seattle,8684,5,3,2,1996,2740616,Bungalow,,23.61
32042,Los Angeles,901,2,3,1,2010,294690,Townhouse,,26.6
32043,Boston,4301,2,1,2,2000,1394993,Bungalow,,32.12
32044,Boston,516,6,2,1,2006,187491,Apartment,15.0,37.24
32045,Los Angeles,5149,4,5,2,1993,2095220,Villa,,37.17
32046,Boston,3514,1,5,2,2017,1399840,Apartment,26.0,43.02
32047,Boston,1544,5,3,2,2021,590546,Townhouse,,22.91
32048,San Francisco,6040,7,1,1,1992,2416987,Townhouse,,40.21
32049,New York,9866,2,3,0,1955,3760618,Villa,,26.8
32050,Chicago,5730,7,3,0,1960,1195254,Townhouse,,15.21
32051,Los Angeles,9331,2,2,3,1970,3013541,Townhouse,,7.23
32052,Los Angeles,8547,5,4,1,1967,2792341,Apartment,24.0,49.63
32053,San Francisco,9149,4,3,1,1987,3891490,Bungalow,,19.83
32054,Seattle,9697,2,2,1,2016,3554065,Apartment,8.0,46.6
32055,San Francisco,9767,3,1,3,1960,4923620,Bungalow,,1.35
32056,Chicago,7940,3,5,3,1995,1661668,Townhouse,,3.37
32057,Chicago,1305,1,3,3,2008,297340,Townhouse,,21.73
32058,Boston,9554,7,4,0,1985,3540088,Apartment,24.0,11.87
32059,Miami,4383,4,3,1,2019,1056006,Townhouse,,37.99
32060,Boston,7687,7,3,2,2008,2998952,Villa,,9.12
32061,San Francisco,3128,5,2,0,1986,1414623,Townhouse,,39.57
32062,Los Angeles,9885,7,1,2,2007,2961934,Bungalow,,11.14
32063,Seattle,9018,5,1,1,1955,2926167,Bungalow,,38.14
32064,Boston,7886,5,4,3,2010,2695205,Townhouse,,36.44
32065,Seattle,7429,3,4,2,1962,2191486,Townhouse,,22.6
32066,Boston,2393,5,4,3,2021,1015327,Villa,,7.75
32067,Boston,4860,6,4,3,1981,1587953,Townhouse,,40.46
32068,Houston,821,1,5,3,1984,157658,Apartment,18.0,8.34
32069,Houston,2863,3,4,0,1956,593578,Apartment,28.0,13.27
32070,Boston,4703,2,2,2,1958,1658259,Villa,,46.29
32071,New York,2328,4,1,3,1989,1060026,Townhouse,,38.8
32072,Los Angeles,6368,6,1,0,1979,2078173,Villa,,43.16
32073,Boston,4080,2,2,1,1950,1370005,Bungalow,,49.11
32074,Houston,3088,2,1,2,1971,564624,Townhouse,,16.25
32075,Seattle,7218,4,1,2,1957,2202375,Bungalow,,15.18
32076,Los Angeles,2050,4,5,2,1958,652136,Townhouse,,2.42
32077,San Francisco,737,5,5,0,1986,368328,Townhouse,,39.72
32078,Los Angeles,9724,5,4,1,2006,3535576,Villa,,41.25
32079,Houston,620,1,4,3,2015,109869,Villa,,28.11
32080,Seattle,4908,4,3,1,2000,1400478,Apartment,44.0,11.16
32081,Los Angeles,683,7,5,0,2013,284124,Bungalow,,32.51
32082,Chicago,5857,4,2,0,1999,1725415,Bungalow,,47.98
32083,New York,2293,7,2,1,1995,825664,Apartment,13.0,41.75
32084,Miami,829,2,3,2,2010,276429,Bungalow,,3.25
32085,Seattle,5417,7,5,3,1983,1860594,Townhouse,,15.79
32086,Houston,9734,5,5,0,2009,2080887,Apartment,47.0,35.62
32087,San Francisco,1803,1,2,3,1979,757338,Bungalow,,42.46
32088,Miami,7975,5,5,2,2010,1990674,Villa,,20.73
32089,New York,7881,4,4,3,2012,3714278,Apartment,37.0,34.49
32090,Seattle,6338,1,5,0,1973,1979985,Apartment,17.0,28.48
32091,Boston,3247,5,5,0,1999,1378062,Townhouse,,18.64
32092,Seattle,4611,2,2,1,1997,1394254,Villa,,48.01
32093,Chicago,7080,5,5,3,1953,1472689,Townhouse,,1.87
32094,Chicago,505,5,1,1,1999,103650,Villa,,29.43
32095,Chicago,6924,1,5,3,1962,1652331,Apartment,41.0,0.74
32096,Chicago,4258,6,2,2,2020,1125801,Townhouse,,13.55
32097,Houston,6046,1,1,2,1991,1394452,Townhouse,,7.48
32098,Seattle,8148,3,4,2,1950,2594499,Villa,,1.24
32099,Houston,2163,6,1,3,2001,450921,Apartment,41.0,27.58
32100,Los Angeles,6380,4,5,1,1981,2020259,Villa,,49.02
32101,San Francisco,885,2,5,2,2019,390227,Townhouse,,10.48
32102,Los Angeles,6151,5,3,1,1956,2395444,Villa,,5.99
32103,San Francisco,5357,1,4,3,1976,2025123,Townhouse,,1.52
32104,New York,7939,5,2,1,2022,3785402,Apartment,12.0,14.33
32105,Boston,3473,6,2,2,2003,1232041,Townhouse,,25.57
32106,Los Angeles,7114,6,2,2,1990,2382697,Townhouse,,16.37
32107,New York,9958,7,3,3,1998,3299669,Apartment,39.0,25.55
32108,Boston,7660,5,2,3,1993,2367148,Townhouse,,34.79
32109,New York,714,5,1,3,1969,255355,Townhouse,,36.5
32110,New York,4326,5,4,3,1980,2046806,Townhouse,,36.58
32111,Chicago,6720,2,5,0,2002,1961778,Bungalow,,17.34
32112,Miami,8836,6,2,1,2011,2877163,Bungalow,,38.48
32113,Miami,1336,2,4,3,1953,353454,Townhouse,,30.0
32114,Houston,5100,6,5,3,1973,961147,Villa,,45.65
32115,New York,2281,2,5,3,1967,772981,Apartment,39.0,3.82
32116,Chicago,5058,7,1,1,2000,1272767,Villa,,29.62
32117,Los Angeles,2698,6,1,3,1984,808398,Townhouse,,45.47
32118,Los Angeles,3486,2,5,1,1990,1155411,Apartment,30.0,34.35
32119,Houston,1713,7,2,3,2006,288036,Townhouse,,16.28
32120,Houston,3929,6,3,0,1975,722949,Apartment,36.0,12.25
32121,New York,7772,3,3,2,1985,3269696,Villa,,14.59
32122,Boston,868,1,2,0,2019,293404,Bungalow,,22.57
32123,New York,8863,4,5,1,2016,3572437,Townhouse,,42.88
32124,Boston,9411,7,2,2,2006,3561561,Villa,,18.11
32125,Los Angeles,7989,4,3,2,1970,3322927,Apartment,25.0,39.15
32126,Los Angeles,8275,1,5,2,1973,2584149,Bungalow,,4.18
32127,Los Angeles,7213,4,1,3,1967,2797528,Townhouse,,47.68
32128,Los Angeles,5739,3,1,1,1950,2106370,Townhouse,,26.13
32129,Miami,3827,1,3,1,2002,990569,Bungalow,,6.89
32130,New York,1945,4,1,1,1995,667988,Apartment,22.0,26.61
32131,New York,8847,7,2,2,1973,3703544,Apartment,35.0,42.37
32132,Los Angeles,5308,5,4,2,1959,1917909,Apartment,10.0,42.25
32133,Chicago,4173,6,4,3,1966,1104199,Townhouse,,32.39
32134,Los Angeles,2381,3,1,1,1979,872061,Villa,,12.43
32135,San Francisco,8112,4,2,1,1974,2948368,Bungalow,,6.13
32136,Seattle,2026,6,1,0,1956,738061,Apartment,11.0,4.17
32137,Seattle,3896,3,1,3,1955,1025787,Villa,,36.73
32138,Houston,4530,6,5,0,1986,776740,Apartment,22.0,4.4
32139,San Francisco,7492,1,2,0,1964,3653489,Villa,,20.69
32140,Chicago,2317,1,3,0,2009,659567,Villa,,27.48
32141,Houston,9194,1,2,2,1999,1558175,Apartment,6.0,14.16
32142,Seattle,6285,4,2,1,1987,2112190,Bungalow,,48.79
32143,Chicago,8680,2,1,2,2015,1859695,Villa,,21.94
32144,Houston,956,3,5,2,1980,205164,Apartment,40.0,34.93
32145,Los Angeles,5287,6,5,0,2008,2018278,Villa,,35.21
32146,Boston,5614,4,1,1,2001,1903356,Villa,,13.09
32147,Los Angeles,5724,3,5,2,1967,2012905,Bungalow,,43.35
32148,Chicago,7527,5,2,0,1963,2164734,Villa,,7.23
32149,Houston,9657,7,3,1,1979,2263674,Apartment,46.0,8.57
32150,Miami,8948,1,3,2,1950,3099121,Apartment,37.0,41.36
32151,Chicago,1657,1,3,1,2002,396499,Bungalow,,19.0
32152,Boston,1451,6,5,0,1961,464463,Townhouse,,39.3
32153,Chicago,7952,2,4,0,1997,2205695,Bungalow,,7.12
32154,Boston,9312,1,1,1,1950,3607266,Townhouse,,21.91
32155,San Francisco,5021,5,4,1,1971,2123556,Townhouse,,40.45
32156,New York,1348,3,1,0,1976,515928,Apartment,7.0,22.26
32157,Chicago,7390,4,4,3,1958,1763226,Bungalow,,43.23
32158,Miami,3613,1,1,1,1979,1225750,Villa,,35.65
32159,Los Angeles,2283,4,3,2,1999,712050,Apartment,28.0,1.9
32160,Houston,9473,7,3,1,1992,1780668,Townhouse,,25.06
32161,New York,4465,2,2,3,2006,1971560,Townhouse,,5.31
32162,Houston,6487,1,4,0,1982,1538564,Bungalow,,14.46
32163,Los Angeles,5792,2,1,1,1982,2130686,Apartment,21.0,36.33
32164,Chicago,788,3,3,2,2001,159262,Villa,,13.16
32165,San Francisco,2439,3,1,3,1951,1131062,Apartment,44.0,13.49
32166,Miami,3911,5,3,3,1959,1110680,Bungalow,,0.69
32167,New York,822,1,1,3,1994,342343,Villa,,6.96
32168,Miami,8350,4,4,1,1960,2493668,Bungalow,,16.02
32169,Boston,3282,1,1,0,2008,1180093,Villa,,40.79
32170,Seattle,1364,3,3,1,2006,363645,Apartment,36.0,13.28
32171,Miami,5053,2,1,0,1950,1795707,Bungalow,,14.44
32172,Miami,8555,5,3,3,2023,2189351,Townhouse,,4.29
32173,Miami,871,4,2,3,2013,277358,Villa,,17.7
32174,Los Angeles,5837,2,5,0,1986,2040752,Bungalow,,10.69
32175,Miami,2497,4,5,1,1974,712652,Apartment,49.0,6.89
32176,San Francisco,8315,5,4,2,1957,3012727,Townhouse,,19.91
32177,Miami,3363,6,3,1,1954,1118086,Bungalow,,35.27
32178,Los Angeles,8037,7,4,0,1988,2818346,Bungalow,,29.43
32179,Boston,6094,5,4,2,1978,1953419,Villa,,47.33
32180,Houston,4820,7,1,3,1993,1076853,Bungalow,,19.42
32181,Los Angeles,5960,4,5,2,1989,2109893,Apartment,18.0,41.77
32182,Seattle,8554,3,4,3,1972,3198857,Villa,,32.68
32183,Seattle,3031,2,3,1,1984,1049133,Apartment,23.0,22.49
32184,San Francisco,4943,2,3,0,2004,2387991,Villa,,28.59
32185,Boston,5294,7,2,3,1992,1859975,Townhouse,,43.69
32186,San Francisco,1897,1,5,1,2010,957057,Apartment,15.0,24.62
32187,Chicago,9104,2,4,1,1979,2604665,Apartment,48.0,6.78
32188,Los Angeles,1941,7,2,2,1965,587823,Apartment,49.0,1.92
32189,Houston,3380,3,3,3,1968,711458,Bungalow,,14.27
32190,Chicago,7559,3,5,2,1978,2259347,Apartment,5.0,10.91
32191,Chicago,4877,4,3,1,1982,1403941,Bungalow,,46.63
32192,New York,1766,1,4,0,1978,739271,Townhouse,,13.07
32193,Miami,4794,2,1,1,1987,1212022,Apartment,30.0,22.92
32194,Chicago,3337,2,5,1,1951,714068,Townhouse,,38.46
32195,Chicago,4822,7,2,3,2002,1129757,Bungalow,,39.01
32196,San Francisco,9698,5,2,3,2009,4716714,Townhouse,,31.18
32197,Houston,9911,4,1,2,2016,1953272,Bungalow,,41.74
32198,Chicago,5328,7,2,0,1992,1417258,Villa,,33.31
32199,Boston,3416,6,1,1,1979,1278728,Apartment,10.0,33.44
32200,Seattle,727,1,5,1,2013,267731,Apartment,22.0,1.94
32201,Houston,2885,3,4,0,2021,629513,Apartment,8.0,27.04
32202,Miami,5205,2,4,1,1954,1290130,Townhouse,,31.06
32203,Seattle,2417,2,5,3,2007,723591,Townhouse,,45.11
32204,San Francisco,613,6,2,1,2018,247176,Bungalow,,16.31
32205,Boston,2651,5,1,2,1987,829717,Townhouse,,25.92
32206,Seattle,927,5,5,1,2006,250562,Townhouse,,5.02
32207,New York,5098,2,5,1,1999,2419232,Bungalow,,24.05
32208,New York,6620,2,4,2,1976,2974906,Apartment,21.0,9.28
32209,Miami,3878,5,5,1,1985,1002491,Apartment,18.0,41.98
32210,Miami,9908,3,3,2,1974,3558252,Apartment,18.0,28.68
32211,Seattle,2444,7,5,1,2020,639591,Apartment,44.0,11.32
32212,San Francisco,1456,7,1,2,1987,737743,Villa,,25.28
32213,Boston,8836,2,5,2,1971,3950534,Villa,,21.79
32214,San Francisco,9300,4,1,2,1976,3880477,Bungalow,,9.26
32215,Boston,6183,2,4,1,1999,2733811,Villa,,22.45
32216,Los Angeles,8388,4,3,1,2022,2930987,Villa,,23.65
32217,Chicago,7192,5,3,0,1974,1934877,Townhouse,,15.14
32218,Chicago,2782,6,4,1,2003,717994,Bungalow,,1.46
32219,Boston,6591,7,2,0,1952,2945555,Apartment,39.0,16.5
32220,Chicago,6239,6,1,0,1960,1367869,Townhouse,,15.88
32221,Houston,2842,3,3,3,1952,670100,Apartment,43.0,31.93
32222,Los Angeles,9191,1,1,0,2008,2717753,Villa,,4.65
32223,Seattle,3233,1,1,2,2006,1023910,Bungalow,,49.63
32224,Chicago,5737,1,4,1,1973,1653095,Apartment,40.0,32.15
32225,Houston,4939,5,1,3,1963,834302,Townhouse,,22.18
32226,Boston,6372,5,3,3,2003,2711964,Bungalow,,5.94
32227,Boston,546,2,5,0,2022,200497,Apartment,38.0,19.97
32228,Houston,6547,3,1,1,1999,1358106,Villa,,42.82
32229,New York,7006,7,3,3,1961,2665113,Bungalow,,12.32
32230,Houston,8000,3,1,2,2021,1391689,Villa,,30.27
32231,Miami,5209,2,3,3,1966,1312972,Villa,,45.14
32232,San Francisco,7647,3,3,1,2008,3347949,Townhouse,,33.04
32233,Houston,8363,3,2,1,1967,1763428,Townhouse,,47.92
32234,Miami,1687,2,1,3,1957,425539,Townhouse,,44.09
32235,Miami,7528,7,5,2,2014,2326988,Bungalow,,11.4
32236,New York,4765,6,4,2,2021,2282117,Townhouse,,33.9
32237,Seattle,1093,7,1,0,1973,307786,Apartment,10.0,46.97
32238,New York,3370,5,5,1,1952,1536204,Apartment,34.0,23.53
32239,Boston,1011,1,4,0,1972,407667,Townhouse,,14.09
32240,Boston,5951,6,3,1,1987,2350999,Villa,,21.5
32241,Houston,5822,6,5,3,1996,1270673,Townhouse,,29.96
32242,New York,9835,2,2,1,1973,3571925,Apartment,3.0,36.89
32243,New York,2576,2,2,2,1998,1000055,Bungalow,,34.8
32244,Seattle,3510,1,3,3,1987,973481,Bungalow,,16.46
32245,San Francisco,4245,1,4,1,1975,1717047,Townhouse,,46.03
32246,Chicago,8521,4,4,0,1971,1726510,Villa,,45.74
32247,Boston,1058,4,2,3,1985,474617,Apartment,9.0,37.78
32248,Houston,6743,4,2,2,1984,1514614,Apartment,26.0,33.05
32249,Boston,2259,5,1,1,2021,749889,Villa,,13.71
32250,Seattle,6700,2,3,2,2020,2146044,Bungalow,,15.92
32251,Houston,4205,4,5,2,1998,731693,Bungalow,,17.92
32252,Boston,7126,5,1,3,2006,2524642,Bungalow,,44.6
32253,Houston,5764,1,1,2,1970,1255374,Apartment,28.0,32.64
32254,New York,7509,4,1,2,1969,2805976,Townhouse,,48.54
32255,San Francisco,3725,2,4,1,2005,1680076,Bungalow,,35.06
32256,New York,1904,6,4,2,1991,673201,Bungalow,,34.21
32257,Miami,3197,3,4,0,2021,959135,Townhouse,,46.23
32258,Los Angeles,6682,5,4,2,1979,2097867,Apartment,48.0,2.84
32259,Los Angeles,8444,6,5,3,1985,3158116,Bungalow,,22.65
32260,Seattle,6146,5,4,2,2015,1853397,Bungalow,,2.22
32261,Los Angeles,2660,1,5,3,1992,935688,Apartment,13.0,16.71
32262,Seattle,1150,1,3,2,1982,348432,Townhouse,,48.27
32263,Chicago,6097,1,1,2,1971,1395665,Villa,,14.77
32264,New York,6025,6,2,3,2020,2378870,Villa,,7.7
32265,Boston,8625,4,1,0,1968,3777650,Villa,,12.34
32266,Miami,7819,7,5,2,1996,2234730,Apartment,33.0,9.18
32267,Miami,6551,1,4,2,1960,1840445,Apartment,21.0,1.42
32268,Los Angeles,4997,3,5,0,2021,1668006,Apartment,30.0,6.37
32269,San Francisco,3835,5,2,0,1989,1781800,Bungalow,,41.3
32270,Chicago,4354,7,1,3,2000,978169,Townhouse,,48.84
32271,Seattle,2112,6,1,0,2012,771348,Bungalow,,7.16
32272,Chicago,4567,5,3,2,1955,1263350,Townhouse,,26.17
32273,Los Angeles,4976,1,5,0,1997,1418748,Bungalow,,2.21
32274,Seattle,5226,7,3,1,2003,1441009,Townhouse,,30.79
32275,Seattle,2776,2,4,0,1962,927539,Apartment,34.0,1.5
32276,Los Angeles,4386,5,3,1,1975,1459956,Townhouse,,6.81
32277,Boston,6149,7,1,3,1983,2300440,Villa,,5.62
32278,New York,8150,4,1,2,2012,3177312,Bungalow,,29.9
32279,San Francisco,6087,2,1,1,1976,2972689,Townhouse,,3.85
32280,Chicago,4253,2,4,0,1957,955619,Villa,,13.03
32281,Miami,9811,3,5,1,2015,3128703,Townhouse,,24.03
32282,Los Angeles,1176,6,1,3,1993,480048,Apartment,46.0,26.12
32283,New York,3554,1,2,1,1993,1482998,Apartment,19.0,0.79
32284,Miami,1763,4,5,3,2000,511512,Bungalow,,16.25
32285,Boston,7503,2,3,3,1993,2355496,Apartment,49.0,40.67
32286,Chicago,3844,2,5,0,1988,792533,Apartment,43.0,5.98
32287,Los Angeles,3138,1,4,3,1982,1186653,Apartment,11.0,5.29
32288,Seattle,6447,4,4,2,1957,1773960,Townhouse,,19.61
32289,Boston,1581,1,5,0,1991,553365,Apartment,15.0,35.3
